date,open,high,low,latest
1990-08-07,3075.0,3146.67,2909.11,3098.69
1990-08-08,3098.0,3171.02,3081.95,3145.57
1990-08-09,3144.0,3144.53,3089.56,3091.12
1990-08-10,3091.0,3122.4,3059.1,3078.97
1990-08-13,3076.0,3078.97,3040.28,3040.28
1990-08-14,3042.18,3079.87,3042.18,3067.53
1990-08-15,3067.53,3178.27,3067.53,3178.27
1990-08-16,3173.0,3183.29,3137.77,3183.29
1990-08-17,3175.0,3175.48,3102.2,3122.64
1990-08-20,3120.0,3120.03,3040.55,3052.84
1990-08-21,3052.0,3079.0,3024.55,3040.0
1990-08-22,3024.0,3024.87,2949.94,2954.93
1990-08-23,2954.0,2954.93,2828.78,2871.14
1990-08-24,2870.0,2925.8,2813.07,2918.01
1990-08-28,2958.22,3084.64,2958.22,3078.94
1990-08-29,3072.0,3072.21,3014.09,3015.95
1990-08-30,3015.0,3083.25,3013.71,3064.19
1990-08-31,3063.0,3091.41,3055.7,3087.5
1990-09-03,3089.0,3096.34,3061.2,3066.81
1990-09-04,3063.0,3066.81,3047.99,3054.16
1990-09-05,3054.0,3055.12,3032.51,3039.69
1990-09-06,3021.55,3048.29,3021.55,3032.85
1990-09-07,3030.0,3052.24,3008.03,3047.91
1990-09-10,3049.88,3088.29,3049.88,3087.74
1990-09-11,3087.0,3088.11,3066.84,3083.57
1990-09-12,3082.14,3108.97,3082.14,3105.04
1990-09-13,3105.0,3113.44,3087.22,3093.97
1990-09-14,3087.0,3087.52,3058.04,3062.04
1990-09-17,3062.0,3062.04,3015.62,3019.87
1990-09-18,3016.0,3016.28,2976.88,2996.66
1990-09-19,2994.0,2994.45,2975.55,2980.95
1990-09-20,2980.0,3001.81,2979.0,2984.54
1990-09-21,2979.0,2979.53,2921.24,2931.86
1990-09-24,2931.0,2932.21,2861.77,2861.77
1990-09-25,2860.0,2860.72,2786.62,2807.5
1990-09-26,2808.0,2826.01,2732.69,2778.74
1990-09-27,2778.0,2778.74,2752.19,2767.95
1990-09-28,2766.0,2766.9,2733.99,2760.82
1990-10-01,2760.0,2793.14,2758.84,2791.26
1990-10-02,2790.14,2916.26,2790.14,2905.48
1990-10-03,2902.0,2904.11,2858.38,2862.55
1990-10-05,2860.0,2894.2,2849.77,2850.45
1990-10-08,2850.0,2925.48,2846.89,2925.48
1990-10-09,2925.0,2926.49,2898.42,2913.52
1990-10-10,2913.0,2913.52,2856.26,2872.41
1990-10-11,2872.0,2892.82,2863.25,2884.41
1990-10-12,2879.0,2916.78,2862.34,2915.26
1990-10-15,2915.0,2935.99,2914.09,2916.38
1990-10-16,2916.38,2954.57,2916.38,2949.57
1990-10-17,2948.0,2959.71,2941.96,2958.54
1990-10-18,2960.0,2965.23,2949.64,2950.52
1990-10-19,2955.42,3003.99,2955.42,2991.95
1990-10-22,2992.48,3036.96,2992.48,3015.56
1990-10-23,3015.56,3085.94,3015.56,3081.23
1990-10-24,3074.0,3074.63,3036.4,3042.08
1990-10-25,3042.0,3064.31,3041.45,3050.88
1990-10-29,3049.0,3064.99,3029.7,3063.53
1990-10-30,3064.0,3064.47,3007.22,3011.65
1990-10-31,3011.0,3011.65,2972.93,2990.96
1990-11-01,2989.0,2989.07,2954.72,2968.74
1990-11-02,2968.0,2978.92,2958.29,2978.92
1990-11-05,2978.0,3003.42,2963.83,2967.24
1990-11-06,2967.0,2976.29,2957.27,2966.71
1990-11-07,2966.0,2966.71,2946.49,2955.19
1990-11-08,2952.0,2952.87,2911.44,2932.44
1990-11-09,2932.0,2934.17,2921.85,2932.92
1990-11-12,2935.38,2970.32,2935.38,2949.56
1990-11-13,2957.42,2998.97,2957.42,2998.97
1990-11-14,2998.0,3014.44,2989.82,3006.82
1990-11-15,3005.0,3010.82,2987.39,2990.47
1990-11-16,2988.0,3016.72,2985.85,3008.66
1990-11-19,3008.66,3047.65,3008.66,3042.58
1990-11-20,3042.0,3051.08,3030.88,3031.92
1990-11-21,3031.0,3031.92,2991.94,3013.66
1990-11-22,3013.66,3038.94,3013.66,3023.08
1990-11-23,3020.0,3020.18,3003.75,3016.06
1990-11-26,3016.0,3017.48,2983.54,2995.52
1990-11-27,2995.0,2999.41,2974.44,2998.94
1990-11-28,2998.0,3003.96,2972.73,2986.39
1990-11-29,2985.0,2985.46,2972.06,2978.35
1990-11-30,2978.0,2978.35,2956.7,2965.06
1990-12-03,2970.79,3020.24,2970.79,3020.17
1990-12-04,3020.0,3022.75,2996.21,3020.84
1990-12-05,3019.8,3070.77,3019.8,3066.23
1990-12-06,3067.65,3128.15,3067.65,3126.79
1990-12-07,3126.0,3175.53,3123.14,3163.69
1990-12-10,3163.0,3165.87,3138.38,3149.13
1990-12-11,3149.0,3149.77,3128.05,3144.62
1990-12-12,3144.0,3160.79,3142.91,3160.79
1990-12-13,3160.0,3178.43,3148.58,3150.12
1990-12-14,3150.0,3150.12,3123.75,3125.69
1990-12-17,3124.0,3124.27,3045.3,3051.92
1990-12-18,3045.0,3072.58,3022.48,3066.65
1990-12-19,3066.57,3093.86,3066.57,3083.44
1990-12-20,3083.0,3087.19,3072.81,3078.21
1990-12-21,3077.0,3082.15,3049.31,3079.67
1990-12-24,3079.0,3079.67,3049.77,3060.95
1990-12-27,3060.0,3069.0,3050.25,3066.71
1990-12-28,3066.0,3066.44,3049.72,3053.73
1990-12-31,3053.0,3055.15,3012.48,3024.55
1991-01-02,3024.0,3033.43,3018.97,3031.34
1991-01-03,3031.0,3031.34,2990.42,3004.88
1991-01-04,3004.0,3050.39,3002.72,3046.61
1991-01-07,3046.0,3046.61,3012.36,3026.52
1991-01-08,3026.0,3026.52,2992.86,3009.42
1991-01-09,3009.0,3029.45,2999.23,3027.6
1991-01-10,3027.0,3040.89,3004.85,3035.53
1991-01-11,3033.0,3058.37,3028.57,3058.37
1991-01-14,3058.0,3058.37,3014.41,3037.62
1991-01-15,3036.0,3036.75,2999.75,3000.82
1991-01-16,3000.0,3000.82,2970.33,2984.01
1991-01-17,2983.0,3099.8,2982.49,3087.83
1991-01-18,3087.0,3087.83,3056.08,3072.17
1991-01-21,3072.0,3075.61,3047.38,3066.98
1991-01-22,3066.0,3068.74,3050.32,3062.08
1991-01-23,3062.72,3093.31,3062.72,3090.4
1991-01-24,3090.4,3140.5,3090.4,3140.5
1991-01-25,3140.5,3206.36,3140.5,3206.36
1991-01-28,3205.0,3211.18,3179.29,3198.29
1991-01-29,3198.0,3217.99,3188.28,3192.9
1991-01-30,3188.0,3200.89,3180.65,3200.89
1991-01-31,3201.94,3256.32,3201.94,3243.3
1991-02-01,3243.0,3245.54,3220.66,3223.49
1991-02-04,3223.49,3250.43,3223.49,3250.43
1991-02-05,3259.51,3345.41,3259.51,3345.41
1991-02-06,3345.0,3369.71,3337.79,3365.46
1991-02-07,3365.0,3365.58,3333.9,3333.98
1991-02-08,3332.0,3359.32,3328.65,3359.09
1991-02-11,3359.09,3397.05,3359.09,3394.08
1991-02-12,3392.16,3434.85,3392.16,3395.0
1991-02-13,3389.0,3417.12,3377.53,3412.66
1991-02-18,3422.94,3495.64,3422.94,3473.42
1991-02-19,3473.0,3498.4,3457.07,3467.84
1991-02-20,3467.0,3494.06,3455.43,3492.16
1991-02-21,3490.0,3490.75,3458.36,3477.61
1991-02-22,3477.0,3502.45,3464.95,3475.34
1991-02-25,3475.0,3520.99,3447.49,3520.45
1991-02-26,3520.0,3544.69,3516.18,3532.43
1991-02-27,3532.0,3532.43,3498.41,3512.79
1991-02-28,3512.79,3554.7,3512.79,3552.14
1991-03-01,3541.0,3565.02,3536.95,3552.37
1991-03-04,3552.0,3568.24,3536.89,3564.34
1991-03-05,3564.34,3604.56,3564.34,3600.49
1991-03-06,3616.64,3659.58,3616.64,3647.33
1991-03-07,3649.0,3668.32,3641.57,3658.24
1991-03-08,3657.0,3657.64,3614.23,3653.19
1991-03-11,3657.08,3697.49,3657.08,3669.03
1991-03-12,3669.0,3669.03,3639.78,3658.07
1991-03-13,3658.0,3661.3,3628.69,3634.48
1991-03-14,3636.0,3658.82,3625.26,3627.91
1991-03-15,3632.22,3722.39,3632.22,3722.39
1991-03-18,3722.0,3742.02,3694.53,3724.35
1991-03-19,3724.0,3761.28,3719.74,3751.4
1991-03-20,3748.0,3748.01,3683.41,3683.41
1991-03-21,3683.0,3715.09,3656.55,3661.16
1991-03-22,3666.34,3721.27,3666.34,3716.15
1991-03-25,3716.0,3731.72,3697.27,3718.55
1991-03-26,3718.0,3725.98,3673.05,3683.9
1991-03-27,3683.0,3725.98,3673.05,3691.82
1991-03-28,3692.06,3746.31,3692.06,3745.97
1991-04-02,3745.02,3792.99,3736.84,3789.99
1991-04-03,3792.02,3877.12,3792.02,3869.7
1991-04-04,3869.7,3874.52,3838.86,3849.15
1991-04-08,3845.55,3889.48,3809.98,3812.01
1991-04-09,3806.29,3806.29,3732.96,3757.3
1991-04-10,3755.9,3778.16,3709.62,3777.62
1991-04-11,3776.39,3779.24,3703.93,3703.93
1991-04-12,3702.2,3742.64,3702.2,3742.0
1991-04-15,3737.57,3739.25,3680.21,3714.37
1991-04-16,3714.24,3744.87,3712.98,3717.46
1991-04-17,3718.57,3732.38,3684.32,3687.01
1991-04-18,3687.01,3711.42,3684.19,3699.26
1991-04-19,3693.57,3693.57,3667.4,3667.4
1991-04-22,3665.66,3665.66,3538.78,3582.49
1991-04-23,3584.4,3584.4,3549.12,3569.64
1991-04-24,3570.69,3632.25,3570.69,3605.29
1991-04-25,3603.0,3605.4,3591.8,3594.38
1991-04-26,3597.43,3644.88,3590.75,3625.8
1991-04-29,3625.15,3628.97,3596.68,3624.72
1991-04-30,3624.72,3626.08,3586.94,3588.36
1991-05-01,3589.77,3633.83,3588.36,3631.23
1991-05-02,3637.16,3729.67,3631.9,3726.14
1991-05-03,3721.22,3769.05,3721.22,3737.88
1991-05-06,3727.58,3729.75,3704.43,3704.43
1991-05-07,3704.43,3756.73,3704.43,3741.51
1991-05-08,3742.35,3758.13,3740.63,3747.8
1991-05-09,3746.5,3752.23,3727.62,3744.46
1991-05-10,3748.73,3768.9,3744.29,3750.2
1991-05-13,3750.2,3786.09,3749.35,3767.63
1991-05-14,3756.92,3797.87,3756.92,3785.14
1991-05-15,3783.25,3794.49,3771.72,3789.69
1991-05-16,3789.69,3860.75,3789.69,3859.66
1991-05-17,3843.05,3882.84,3843.05,3882.84
1991-05-20,3917.09,3917.09,3878.22,3917.09
1991-05-21,3917.09,3917.09,3829.2,3829.88
1991-05-22,3830.0,3837.12,3793.01,3826.62
1991-05-23,3805.54,3819.4,3722.38,3778.79
1991-05-24,3777.26,3778.79,3698.07,3703.98
1991-05-27,3646.95,3682.49,3559.83,3575.52
1991-05-28,3595.89,3643.98,3557.42,3594.78
1991-05-29,3598.4,3646.44,3596.45,3625.39
1991-05-30,3625.75,3687.59,3625.75,3679.72
1991-05-31,3681.75,3716.3,3681.75,3707.01
1991-06-03,3698.56,3703.3,3672.89,3688.14
1991-06-04,3686.63,3686.63,3652.99,3667.62
1991-06-05,3667.62,3706.8,3658.97,3690.01
1991-06-06,3690.01,3695.81,3676.23,3678.19
1991-06-07,3674.33,3676.0,3628.46,3637.77
1991-06-10,3637.77,3638.02,3595.56,3621.19
1991-06-11,3623.59,3656.57,3621.19,3631.48
1991-06-12,3631.48,3632.58,3621.67,3627.9
1991-06-13,3630.93,3665.8,3627.9,3632.55
1991-06-14,3634.49,3646.21,3626.64,3639.15
1991-06-19,3638.12,3642.1,3624.08,3626.13
1991-06-20,3624.52,3624.91,3589.51,3593.38
1991-06-21,3593.38,3593.38,3565.14,3565.14
1991-06-24,3567.07,3601.08,3565.14,3569.54
1991-06-25,3567.12,3613.38,3549.6,3604.26
1991-06-26,3609.41,3644.83,3608.79,3634.64
1991-06-27,3638.23,3648.42,3625.16,3629.79
1991-06-28,3631.67,3673.25,3631.67,3668.64
1991-07-01,3681.6,3751.3,3672.17,3738.85
1991-07-02,3764.65,3793.94,3758.77,3772.91
1991-07-03,3772.24,3802.85,3754.9,3796.57
1991-07-04,3799.83,3854.9,3797.6,3850.71
1991-07-05,3862.64,3919.08,3860.7,3892.71
1991-07-08,3894.41,3935.53,3880.73,3880.73
1991-07-09,3894.73,3912.98,3840.15,3904.19
1991-07-10,3905.03,3938.96,3897.0,3901.23
1991-07-11,3901.23,3908.92,3879.33,3892.12
1991-07-12,3894.05,3917.64,3888.59,3915.17
1991-07-15,3921.69,3958.71,3915.17,3945.12
1991-07-16,3948.54,4003.01,3947.5,3997.67
1991-07-17,3998.18,3998.18,3945.15,3962.46
1991-07-18,3958.09,3987.19,3955.37,3976.83
1991-07-19,3979.77,4025.63,3979.77,4009.35
1991-07-22,4009.35,4023.46,3988.35,3988.35
1991-07-23,3989.62,4012.13,3978.57,4009.82
1991-07-24,4016.5,4047.09,4016.5,4028.77
1991-07-25,4029.8,4030.39,3995.71,4012.62
1991-07-26,4012.62,4038.08,4012.62,4031.29
1991-07-29,4027.1,4042.86,4008.01,4016.29
1991-07-30,4011.07,4017.17,3979.38,3991.83
1991-07-31,3999.0,4010.13,3973.27,4009.58
1991-08-01,4012.78,4033.15,4004.21,4030.01
1991-08-02,4035.39,4063.59,4034.8,4059.4
1991-08-05,4061.04,4076.55,4050.86,4063.01
1991-08-06,4061.92,4069.3,4021.27,4021.27
1991-08-07,4021.27,4067.37,4017.41,4061.31
1991-08-08,4059.92,4074.88,4031.95,4046.56
1991-08-09,4046.02,4050.48,3996.97,4024.01
1991-08-12,4030.09,4079.3,4030.09,4070.14
1991-08-13,4069.11,4069.11,4044.65,4052.7
1991-08-14,4051.42,4088.65,4051.42,4079.01
1991-08-15,4083.43,4084.73,4071.98,4073.34
1991-08-16,4073.34,4073.34,4056.52,4063.28
1991-08-19,4053.8,4053.8,3708.81,3722.75
1991-08-20,3727.64,3848.99,3727.64,3848.44
1991-08-21,3843.16,3865.52,3794.42,3863.68
1991-08-22,3996.62,4094.72,3996.62,4045.57
1991-08-23,4048.13,4048.13,4009.51,4021.02
1991-08-27,4027.84,4045.05,3963.15,3981.96
1991-08-28,3983.82,3994.78,3958.38,3968.14
1991-08-29,3968.75,3985.09,3946.51,3960.23
1991-08-30,3963.0,3998.27,3963.0,3998.26
1991-09-02,3998.26,4032.88,3998.26,4023.54
1991-09-03,4023.54,4033.4,4008.85,4025.07
1991-09-04,4026.1,4030.09,4003.38,4006.45
1991-09-05,4006.45,4009.64,3980.46,3990.16
1991-09-06,3990.16,3991.54,3969.17,3970.91
1991-09-09,3969.44,3984.97,3939.7,3940.54
1991-09-10,3940.54,3959.73,3931.18,3959.27
1991-09-11,3959.79,3976.22,3958.67,3966.93
1991-09-12,3966.93,3977.32,3966.6,3970.1
1991-09-13,3957.29,3976.96,3956.12,3974.12
1991-09-16,3976.76,3988.43,3945.93,3953.53
1991-09-17,3953.53,3959.33,3926.76,3938.71
1991-09-18,3938.71,3942.32,3900.48,3900.48
1991-09-19,3897.78,3897.78,3863.15,3863.68
1991-09-20,3858.21,3930.72,3858.21,3910.34
1991-09-24,3910.68,3916.36,3898.16,3904.19
1991-09-25,3903.62,3912.88,3897.84,3901.95
1991-09-26,3901.95,3940.69,3901.95,3927.98
1991-09-27,3926.06,3947.72,3926.06,3938.72
1991-09-30,3940.76,3964.63,3940.76,3956.69
1991-10-01,3958.22,4023.87,3958.22,4023.87
1991-10-02,4029.09,4078.66,4029.09,4062.07
1991-10-03,4069.09,4093.41,4069.09,4093.41
1991-10-04,4081.0,4087.94,4063.15,4067.69
1991-10-07,4073.12,4076.14,4048.95,4060.37
1991-10-08,4060.37,4066.85,4040.1,4066.85
1991-10-09,4064.98,4088.95,4043.64,4076.38
1991-10-10,4080.73,4091.57,4056.22,4056.22
1991-10-11,4052.2,4052.2,4007.46,4017.98
1991-10-14,4017.98,4035.4,3996.69,4022.21
1991-10-15,4023.22,4044.24,4023.22,4033.75
1991-10-17,4037.26,4053.17,4011.09,4018.43
1991-10-18,4018.43,4023.81,3993.7,4015.91
1991-10-21,4015.91,4032.43,3996.46,3998.74
1991-10-22,3997.9,3997.9,3977.89,3981.66
1991-10-23,3985.17,4024.46,3980.5,4021.38
1991-10-24,4036.06,4050.08,3989.34,3989.34
1991-10-25,3989.34,3992.92,3969.14,3971.9
1991-10-28,3971.33,3993.35,3969.45,3988.6
1991-10-29,3988.82,4020.6,3988.82,4000.05
1991-10-30,4000.26,4030.51,4000.26,4020.04
1991-10-31,4020.04,4053.43,4017.47,4038.74
1991-11-01,4041.35,4047.49,4028.18,4037.82
1991-11-04,4038.45,4085.39,4038.45,4083.04
1991-11-05,4083.04,4149.39,4083.04,4146.54
1991-11-06,4156.65,4185.02,4156.65,4173.57
1991-11-07,4165.18,4184.74,4152.55,4184.74
1991-11-08,4187.25,4236.64,4187.25,4236.64
1991-11-11,4220.42,4265.43,4219.67,4230.91
1991-11-12,4220.33,4253.84,4166.58,4253.02
1991-11-13,4255.1,4279.11,4229.77,4240.28
1991-11-14,4240.28,4241.05,4198.68,4211.32
1991-11-15,4211.32,4275.01,4208.52,4271.34
1991-11-18,4228.17,4231.86,4152.05,4198.21
1991-11-19,4208.09,4280.75,4208.09,4261.23
1991-11-20,4250.15,4250.15,4200.94,4200.94
1991-11-21,4207.06,4247.54,4206.67,4234.57
1991-11-22,4230.63,4243.56,4223.53,4243.07
1991-11-25,4238.04,4240.72,4210.45,4220.74
1991-11-26,4216.21,4232.03,4202.1,4202.1
1991-11-27,4202.1,4208.82,4162.69,4179.3
1991-11-28,4177.34,4177.34,4121.51,4145.61
1991-11-29,4146.13,4165.42,4143.61,4149.8
1991-12-02,4149.8,4149.8,4084.32,4094.42
1991-12-03,4105.57,4147.15,4105.57,4124.38
1991-12-04,4125.8,4173.37,4121.34,4161.59
1991-12-05,4161.59,4161.59,4151.54,4157.15
1991-12-06,4145.5,4191.93,4137.56,4190.04
1991-12-09,4188.22,4209.03,4183.98,4203.2
1991-12-10,4198.98,4198.98,4128.32,4128.32
1991-12-11,4124.51,4124.51,4086.5,4097.23
1991-12-12,4099.14,4129.91,4092.7,4096.0
1991-12-13,4117.36,4167.21,4117.36,4155.48
1991-12-16,4156.16,4172.43,4156.16,4171.66
1991-12-17,4171.66,4187.93,4158.79,4185.03
1991-12-18,4183.99,4193.72,4171.07,4177.67
1991-12-19,4177.67,4188.75,4176.76,4182.81
1991-12-20,4182.81,4183.56,4141.17,4142.61
1991-12-23,4142.61,4168.58,4142.61,4146.12
1991-12-24,4155.94,4194.93,4155.94,4192.76
1991-12-27,4192.76,4242.43,4192.76,4236.2
1991-12-30,4240.48,4277.69,4240.48,4275.2
1991-12-31,4284.96,4309.32,4284.34,4297.33
1992-01-02,4297.33,4316.6,4284.07,4301.78
1992-01-03,4301.78,4311.78,4294.18,4307.13
1992-01-06,4319.74,4330.86,4297.68,4306.97
1992-01-07,4306.97,4356.8,4303.46,4347.93
1992-01-08,4347.93,4373.66,4328.47,4337.67
1992-01-09,4340.56,4342.39,4326.18,4334.54
1992-01-10,4334.93,4368.57,4334.93,4348.92
1992-01-13,4347.96,4353.93,4319.13,4325.91
1992-01-14,4326.75,4373.54,4322.01,4367.61
1992-01-15,4393.74,4420.07,4371.82,4382.66
1992-01-16,4383.58,4424.34,4383.58,4412.14
1992-01-17,4424.66,4458.9,4422.53,4454.89
1992-01-20,4469.17,4529.39,4469.17,4510.47
1992-01-21,4510.47,4529.62,4488.54,4522.21
1992-01-22,4518.72,4564.33,4502.21,4550.72
1992-01-23,4552.27,4630.68,4542.52,4625.84
1992-01-24,4607.59,4635.1,4573.09,4600.08
1992-01-27,4599.04,4599.04,4541.9,4554.73
1992-01-28,4557.6,4602.43,4557.6,4586.33
1992-01-29,4595.53,4617.42,4566.49,4571.13
1992-01-30,4569.75,4571.47,4525.81,4571.47
1992-01-31,4571.47,4602.87,4571.47,4601.78
1992-02-03,4603.03,4673.61,4603.03,4672.09
1992-02-07,4681.76,4714.45,4679.66,4711.37
1992-02-10,4710.68,4742.91,4692.81,4733.56
1992-02-11,4733.56,4746.24,4673.63,4674.52
1992-02-12,4675.78,4737.28,4675.7,4732.43
1992-02-13,4736.94,4782.85,4736.94,4763.5
1992-02-14,4761.74,4796.0,4748.9,4772.32
1992-02-17,4772.32,4778.78,4714.85,4719.19
1992-02-18,4720.22,4769.69,4720.22,4747.1
1992-02-19,4750.2,4755.46,4725.7,4725.7
1992-02-20,4723.41,4723.41,4681.65,4716.0
1992-02-21,4733.9,4760.69,4730.45,4736.47
1992-02-24,4737.06,4737.06,4702.93,4715.62
1992-02-25,4716.43,4763.0,4714.99,4760.2
1992-02-26,4766.48,4802.86,4766.48,4794.71
1992-02-27,4815.25,4895.13,4815.25,4895.13
1992-02-28,4921.5,4966.88,4917.7,4929.06
1992-03-02,4930.59,4986.98,4905.75,4952.19
1992-03-03,4952.19,4966.07,4909.66,4911.13
1992-03-04,4913.68,4984.82,4913.68,4954.5
1992-03-05,4964.23,4985.76,4929.5,4964.29
1992-03-06,4958.58,4958.58,4879.01,4908.9
1992-03-09,4908.9,4911.45,4844.27,4848.63
1992-03-10,4849.57,4918.95,4849.57,4918.95
1992-03-11,4962.18,5018.86,4962.18,5005.96
1992-03-12,5005.24,5045.18,4975.61,5042.81
1992-03-13,5046.73,5113.85,5046.73,5071.19
1992-03-16,5075.22,5104.62,5047.25,5059.86
1992-03-17,5059.86,5059.86,5008.53,5045.39
1992-03-18,4980.14,5036.07,4938.87,5036.07
1992-03-19,5035.12,5085.92,4978.01,4990.59
1992-03-20,5022.76,5024.18,4961.02,5015.81
1992-03-23,5018.4,5063.59,5018.4,5061.14
1992-03-24,5061.14,5066.76,5034.14,5052.32
1992-03-25,5051.55,5068.23,5049.09,5052.23
1992-03-26,5051.05,5062.71,5003.61,5037.71
1992-03-27,5036.94,5056.77,5005.26,5007.58
1992-03-30,5006.21,5006.21,4969.76,4978.27
1992-03-31,4978.27,4984.69,4930.87,4938.3
1992-04-01,4936.62,4938.65,4876.23,4909.96
1992-04-02,4909.96,4925.87,4883.74,4924.27
1992-04-03,4924.27,4949.68,4909.04,4916.7
1992-04-06,4911.15,4911.95,4859.41,4896.9
1992-04-07,4900.39,4926.43,4900.39,4926.43
1992-04-08,4915.24,4915.24,4805.37,4827.58
1992-04-09,4827.58,4832.35,4729.39,4729.39
1992-04-10,4787.87,4931.13,4787.87,4921.11
1992-04-13,4923.07,4941.11,4885.98,4889.14
1992-04-14,4882.19,4892.16,4867.07,4883.53
1992-04-15,4899.61,4986.11,4899.61,4986.11
1992-04-16,4990.6,5086.17,4990.6,5082.69
1992-04-21,5075.05,5118.46,5072.53,5093.09
1992-04-22,5094.15,5197.62,5094.15,5189.03
1992-04-23,5199.49,5317.17,5199.49,5287.78
1992-04-24,5312.84,5368.0,5271.17,5330.17
1992-04-27,5329.4,5375.46,5295.06,5371.77
1992-04-28,5378.45,5442.9,5378.45,5423.39
1992-04-29,5422.02,5422.02,5361.42,5362.41
1992-04-30,5374.39,5397.92,5351.57,5369.57
1992-05-01,5349.59,5486.44,5349.59,5484.21
1992-05-04,5520.87,5624.59,5520.87,5613.78
1992-05-05,5627.27,5684.4,5601.6,5631.21
1992-05-06,5624.02,5646.46,5565.09,5581.2
1992-05-07,5586.27,5631.44,5586.27,5629.58
1992-05-08,5627.05,5651.34,5607.14,5608.19
1992-05-11,5609.15,5638.65,5577.2,5632.34
1992-05-12,5632.34,5722.96,5632.34,5705.93
1992-05-13,5698.51,5768.29,5698.51,5757.95
1992-05-14,5757.48,5833.44,5733.37,5746.45
1992-05-15,5722.87,5751.77,5693.58,5704.5
1992-05-18,5684.85,5690.51,5605.5,5637.09
1992-05-19,5637.09,5663.72,5635.87,5642.24
1992-05-20,5663.83,5761.89,5663.83,5753.76
1992-05-21,5769.69,5884.06,5769.69,5865.61
1992-05-22,5869.55,5923.94,5841.44,5859.68
1992-05-25,5903.23,6032.19,5903.23,5993.11
1992-05-26,5995.43,6052.59,5956.99,6052.08
1992-05-27,6058.34,6101.89,6005.28,6082.7
1992-05-28,6094.7,6105.41,5967.76,5988.13
1992-05-29,5983.7,6084.15,5970.74,6080.15
1992-06-01,6099.41,6161.2,6044.55,6056.0
1992-06-02,6058.49,6081.45,5999.85,6059.39
1992-06-03,6057.64,6057.64,5996.91,6037.37
1992-06-04,6012.03,6067.73,5979.73,6035.8
1992-06-08,6026.05,6039.94,5978.12,5978.75
1992-06-09,5952.97,5973.01,5898.18,5940.19
1992-06-10,5941.56,5989.16,5889.8,5917.5
1992-06-11,5894.5,5894.71,5791.13,5826.54
